protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration,camsol_ph7
s42_n300,300,0.7924023333333334,480.149,240,-12.835122904788697,5.075574302673339,0.49435895840744404,0.5233333333333333,3.8340470171369967,2453.4864335688007,6,7.558683101513394,33.303393514266105,-39.54689995101376,16.92607307434082,2.447988
s42_n400,400,0.8186144999999999,1195.22,918,-22.0393393616379,4.874477958679199,0.41991645089703505,0.1775,3.606551838060758,1843.6563141026304,5,5.141228206089284,38.54860013489641,-62.507122656815405,18.561769485473633,2.193174
s42_n500,500,0.811922,1017.6,407,-15.891876646997154,5.130082893371582,0.45995827650517934,0.29,3.690750464423868,1984.483077230348,5,4.570668576780352,55.67661908368291,-67.89554549732799,19.548112869262695,2.591855
s43_n300,300,0.7915426666666666,381.509,670,-4.203631095230172,5.633335304260252,0.465600080798534,0.4033333333333333,3.6199599685152064,2066.7894620541233,5,8.88331948426795,43.25193540082282,-29.23521084136991,16.085590362548828,2.493778
s43_n400,400,0.814798,1024.74,2561,-5.391020377403407,5.538073158264159,0.23253556564570932,0.0025,3.489709500308855,2380.553409199759,7,5.480198353475693,65.07378424907381,-56.78915201830365,22.916948318481445,1.665509
s43_n500,500,0.7956538000000001,533.561,1738,-11.945628337066509,5.73712329864502,0.5236282658924278,0.524,3.7459563419612367,1739.0500556757172,3,8.788420813568589,68.83793429845994,-38.56865695495111,20.20058250427246,3.138664
s44_n300,300,0.8397376666666666,402.382,0,-10.315251854054502,5.185785102844237,0.6501025939299037,0.9833333333333333,3.565264935963537,399.0315344844926,0,0.45812037970086195,41.35771298802012,-45.19306627083023,14.984764099121094,4.157357
s44_n400,400,0.7718492499999999,1426.87,2102,-11.217500293775132,4.134832191467285,0.4362119668375985,0.255,3.3903181353871656,1191.7580686203346,1,6.824795309112115,5.988651051570513,-4.138438551775728,16.730886459350586,-0.713196
s44_n500,500,0.8098536,1680.42,108,-3.743560804290624,6.213775062561035,0.33720578997486395,0.074,3.7413100150959275,2387.0952344574544,8,4.441361351045635,77.36569635837105,-44.33578759556017,22.120014190673828,2.135310
s45_n300,300,0.8192703333333333,300.254,344,-21.77078250836135,4.781716728210449,0.8226534547469203,1.0,3.399848540918961,257.4239333756994,1,1.0678408514932474,36.78199600460097,-56.24134075750862,14.179253578186035,4.596549
