protein_id,sequence_length,swi,tango_total,tango_aggregation_positions,net_charge_ph7,pI,iupred3_mean,iupred3_fraction_disordered,shannon_entropy,hydrophobic_patch_total_area,hydrophobic_patch_n_large,sap_total,scm_positive,scm_negative,radius_of_gyration
s42_n300,300,0.7874243333333334,557.474,476,-5.849371755578545,5.72541446685791,0.3459091672525555,0.21666666666666667,3.8541530174499004,2253.7799148818563,4,7.202104330641932,36.714925696876776,-36.62991767786306,17.58485221862793
s42_n400,400,0.8183245000000001,1129.85,1293,-24.951052214668522,4.8452058792114245,0.34299720481918783,0.0475,3.599429840740872,2194.041286592934,7,6.249695905234646,43.837004642849465,-72.519089794554,20.108545303344727
s42_n500,500,0.8106612,1127.95,368,-13.073976934844346,5.216307640075683,0.3668841604462491,0.098,3.664838675577319,2009.1769368473997,5,6.301599946768305,57.74226641150109,-67.61425984100187,21.268516540527344
s43_n300,300,0.787298,574.321,733,-9.102892995328155,5.166573524475095,0.32628198299268024,0.02666666666666667,3.8559174549577104,2064.150471373576,5,8.711058957755295,30.487741453789607,-31.607363597780015,17.15956687927246
s43_n400,400,0.8193639999999999,1076.58,2423,-8.367650123537416,5.3875635147094725,0.1909295310852159,0.01,3.4308225714915626,2243.9933638225802,7,4.855317402165392,60.93984179093683,-60.99705765745507,23.000341415405273
s43_n500,500,0.7922156,571.838,2086,-13.203426219741033,5.546314811706543,0.4253624503937365,0.216,3.711654272269904,1398.109768784505,1,8.761619183893732,52.1440232581333,-54.35137707229574,21.265657424926758
s44_n300,300,0.8042870000000001,729.655,532,-7.414653328083915,5.238929557800293,0.12901374376718147,0.0,3.284994572159378,1162.4174020438368,2,1.7422711974392824,36.83150136211367,-47.85068515060481,17.453283309936523
s44_n400,400,0.772207,1440.03,2203,-12.214689831801923,4.103229713439941,0.43623783030610014,0.23,3.403544798793478,1641.133126417864,2,7.212907275733814,3.550110414223427,-6.363639706362607,18.423358917236328
s44_n500,500,0.8092864000000001,1618.35,128,1.9905070097139514,7.9547700881958,0.3032854174822106,0.044,3.694286619561147,1765.0384479020802,2,5.1606137847516305,78.65841458808305,-47.63730075159424,23.072044372558594
s45_n300,300,0.8056883333333335,659.967,636,-22.56044940437188,4.915686225891112,0.4299017305405494,0.2633333333333333,3.6024468568091876,600.3586754063381,1,2.7366512629808093,29.975132080226153,-57.30218274790536,16.385616302490234
